MachineID,Day,Temperature,Vibration,Pressure,RPM,Is_Anomaly,RUL
MAC-001,77,79.25895696132443,8.016109531837273,140.53140638534256,1365.5756526755504,1,54.41221374045803
MAC-001,78,82.53062481391406,8.07066858728844,130.5283376502357,1390.5954089984025,1,53.40458015267177
MAC-001,79,81.54785063738171,7.959056430748262,124.92409869727892,1407.2961192091836,0,52.39694656488551
MAC-001,80,81.90075756910873,8.311378278927013,129.68740767035553,1371.679429546219,1,51.38931297709925
MAC-001,81,79.11158336771155,9.54731730045537,125.32397500233402,1380.149722182396,1,50.38167938931298
MAC-001,82,80.69912858065486,7.895940901493512,132.2752179939364,1435.9836925570032,0,49.37404580152672
MAC-001,83,78.36004006862886,7.988942039316596,134.51305240887845,1377.8793873803215,0,48.36641221374046
MAC-001,84,77.33676962660633,8.1686199281742,142.79912080653173,1400.5506274690306,1,47.3587786259542
MAC-001,85,80.54973542969844,8.113205106826957,132.66597197532275,1414.6134644543486,1,46.35114503816794
MAC-001,86,79.51022085966655,7.4313259345962255,126.27706375360992,1391.0088468212582,0,45.34351145038168
MAC-001,87,82.79400548512604,8.266340090495264,132.82576218260218,1397.082340952465,1,44.335877862595424
MAC-001,88,81.19656039806983,8.598571489390217,141.272398273412,1367.3105609346142,1,43.328244274809165
MAC-001,89,76.29645773450893,8.047586641131646,129.7704442273005,1401.5223757224126,1,42.320610687022906
MAC-001,90,79.67849842261668,7.323344509038686,132.22341704673516,1353.5285739665937,0,41.31297709923665
MAC-001,91,84.45899660284772,8.534933593423482,138.55948756311486,1392.5734396587168,1,40.30534351145039
MAC-001,92,83.11053863489803,8.903662416612772,132.85024294869606,1351.938524785634,1,39.29770992366413
MAC-001,93,79.88784399336102,8.352245380087362,122.95453256528828,1401.677123596193,1,38.29007633587787
MAC-001,94,77.93973217900563,8.71229564275038,135.16316125383682,1383.0109609081578,1,37.28244274809161
MAC-001,95,80.94090228830635,8.559231006661129,133.87140030654786,1364.6686799839736,1,36.27480916030535
MAC-001,96,80.24178425967918,9.251421534218801,138.2926077398948,1378.467088637509,1,35.26717557251909
MAC-001,97,80.43664849785303,8.40896117667752,131.74918734331803,1362.938729294721,1,34.259541984732834
MAC-001,98,79.92104244631011,9.358836197452236,133.1280756563974,1353.7452718971965,1,33.251908396946575
MAC-001,99,79.83958182594206,8.216540188438891,134.6654116984017,1368.7421057837432,1,32.244274809160316
MAC-001,100,81.35167311006742,7.83971620259472,129.79427734441964,1381.809738707524,0,31.236641221374057
MAC-001,101,82.54825518166251,9.0023471156141,141.49580011287355,1369.722993052159,1,30.2290076335878
MAC-001,102,80.48188629647305,8.810571742946408,144.81968025730995,1356.23768180879,1,29.22137404580154
MAC-001,103,83.77809348558458,8.746769093111304,144.91085872805525,1350.1153689189337,1,28.21374045801528
MAC-001,104,85.55544187853874,8.604031544438781,134.80551270505427,1364.3531407245148,1,27.20610687022902
MAC-001,105,84.08480712205318,9.78518044975719,140.10120309420805,1364.506348985486,1,26.198473282442762
MAC-001,106,86.74369432535657,9.167821406487032,135.50941202629744,1386.2450439395107,1,25.190839694656503
MAC-001,107,82.22368605020975,8.580549583093198,134.71545715747035,1338.885584152636,1,24.183206106870244
MAC-001,108,84.52078533026325,8.814100927867068,121.79448731349987,1350.7300719640534,1,23.175572519083985
MAC-001,109,82.97012938048749,9.427343480167055,136.59631305165357,1405.3653375121098,1,22.167938931297726
MAC-001,110,86.9510562011544,8.823854390391528,145.38799423039353,1363.5692644265596,1,21.160305343511467
MAC-001,111,84.77591578808955,9.45801450157892,140.13750593480327,1356.3569017791385,1,20.15267175572521
MAC-001,112,86.10720437920214,10.120793532526736,141.35039915187193,1340.9587938429945,1,19.145038167938935
MAC-001,113,80.55355278797138,10.113097685514598,139.00548845518648,1359.2157614289113,1,18.137404580152676
MAC-001,114,88.57534412352851,9.284125897876812,139.57561843593163,1375.3978836630095,1,17.129770992366417
MAC-001,115,85.8365189363175,9.501256327652055,133.16043812023293,1369.6075767418347,1,16.122137404580158
MAC-001,116,85.81773608868811,8.56028762330758,143.42898575793086,1302.7236076035965,1,15.1145038167939
MAC-001,117,89.90202550924596,8.73303370105705,149.28975175572938,1326.1998586043069,1,14.10687022900764
MAC-001,118,86.49004167767656,8.865775760621968,146.44363676389904,1336.2374432133836,1,13.099236641221381
MAC-001,119,86.45666449966569,9.367250867595004,134.85700944926435,1349.5108037301877,1,12.091603053435122
MAC-001,120,84.66614558743393,9.9202538611881,140.733307068202,1336.378236840659,1,11.083969465648863
MAC-001,121,89.18998863902644,10.626294649817059,146.0700486147885,1330.6555615576062,1,10.076335877862604
MAC-001,122,85.22632820508343,9.064016547782579,139.24096064573305,1329.411017120843,1,9.068702290076345
MAC-001,123,90.05567194730068,9.412622992893896,136.46415926978307,1334.2013658182786,1,8.061068702290086
MAC-001,124,86.63493801634817,9.566930346124675,146.82015313097233,1333.2330191878,1,7.053435114503827
MAC-001,125,87.96765130063584,9.196819727049377,151.95261693604513,1335.3873532123396,1,6.045801526717568
MAC-001,126,87.38214940867041,9.232614245050371,145.63537742892373,1341.8439070637223,1,5.038167938931309
MAC-001,127,84.3936897517213,8.833203185641981,144.9718453179118,1317.5320579460542,1,4.03053435114505
MAC-001,128,87.40458470915809,9.055109732265539,135.92825835522385,1329.9260921600348,1,3.022900763358791
MAC-001,129,86.33668940048808,8.683156795018297,150.67355474494858,1298.1240100211867,1,2.015267175572518
MAC-001,130,92.33442197813781,9.464376979027882,146.19313622231266,1355.700980077454,1,1.0076335877862732
MAC-001,131,90.29815508108973,10.807332334464402,136.79722491455362,1298.5295384044139,1,0.0
MAC-002,0,80.56976062325722,4.054923969502143,102.08835323565174,1529.7500418630043,0,280.0
MAC-002,1,76.97613603311274,3.2017454085279518,105.80462222473177,1506.7126920342414,0,249.0
MAC-002,2,79.05678172733793,4.170841230206962,107.46768675218155,1509.1594123987716,0,120.0
MAC-002,3,76.84544034228391,3.4822935295954416,108.59888769058868,1504.5186697837858,0,297.0
MAC-002,4,79.63343942187275,2.9690270890669193,102.38313119720513,1537.789917607999,0,169.0
MAC-002,5,79.09801424759513,3.970440892370295,108.42668494414147,1543.8185500871116,0,211.0
MAC-002,6,81.9890470274743,3.0329052882244216,98.83455731394625,1467.381326458772,0,103.0
MAC-002,7,76.49873216501972,3.8501253162068467,106.09713882963207,1469.0399647060428,0,193.0
MAC-002,8,74.25824429016203,3.440269973402993,109.4679194373162,1521.456797803661,0,174.0
MAC-002,9,81.40459766157562,3.806500541418161,109.02783056124362,1519.847438790781,0,289.0
MAC-002,10,76.999229877555,4.016588107645951,108.18058873784186,1481.4663872280855,0,161.0
MAC-002,11,81.27714028511514,3.8032595255207053,105.32223925002646,1480.7027119709455,0,193.0
MAC-002,12,76.43409555114518,2.724408366464714,105.16284249138616,1549.7633237626274,0,194.0
MAC-002,13,75.95570904669127,5.310764130958205,111.95831942235516,1490.177763950246,0,251.0
MAC-002,14,78.047477352538,3.7551155129232496,113.41788297628165,1509.9898541721473,0,154.0
MAC-002,15,80.35689604014387,4.001751589561392,104.32720050632001,1506.1780068712023,0,236.0
MAC-002,16,77.17905947515608,3.0965636451452694,108.95550598907634,1469.6262506029263,0,230.0
MAC-002,17,77.4552795893099,3.6027335230730095,108.10383276456345,1530.9436312684586,0,130.0
MAC-002,18,80.40288923750174,4.1588781763282645,101.73770488118919,1495.9801564978586,0,139.0
MAC-002,19,77.3344005287886,3.5875249435159966,102.8748075661589,1491.0667788684361,0,135.0
MAC-002,20,77.04609555749926,4.298607175894995,99.61387866496264,1485.0600575237113,0,251.0
MAC-002,21,74.82613450082123,4.530407068136143,100.90454831600516,1512.8650442042308,0,105.0
MAC-002,22,78.94358566332485,4.482084977426104,103.83697961741763,1480.6987438240697,0,165.0
MAC-002,23,74.88144799115699,2.4303478444896682,105.69382923868761,1515.1589910195662,0,174.0
MAC-002,24,78.93632415329593,3.0577835152943145,110.08119383485274,1485.6852190034808,0,103.0
MAC-002,25,76.17914095461674,3.4623495492291267,105.27910772182348,1469.9555081394465,0,178.0
MAC-002,26,77.91887611546201,4.037389789572553,110.42368259051116,1503.1686727142128,0,233.0
MAC-002,27,75.31369094651266,3.8971107807068304,99.58577173956249,1477.2906364424489,0,217.0
MAC-002,28,75.26754073582029,2.8670388269337064,102.05124726961611,1522.2273144307262,0,212.0
MAC-002,29,82.50591597375532,3.535873087710671,110.31759074314137,1491.757893205056,0,193.0
MAC-002,30,74.69147650400312,4.173136797603757,106.06113354327093,1536.0099317290103,0,278.0
MAC-002,31,74.92359097893473,5.220682021048357,112.84564972523387,1499.2910680985508,0,161.0
MAC-002,32,77.3956723593032,3.46476073244641,105.43572630523207,1495.9708164616084,0,284.0
MAC-002,33,79.02053877006146,3.6754823363715654,111.96188156677641,1502.150460193117,0,293.0
MAC-002,34,77.47931388704878,4.334808957770414,96.77444495830433,1506.4693066153307,0,178.0
MAC-002,35,78.04409061571911,3.117240401677827,96.34454671145056,1519.8564396286195,0,235.0
MAC-002,36,79.91852932360163,3.9089448816978978,113.47035199156672,1508.4689032070135,0,125.0
MAC-002,37,80.49255858172268,4.032827960472979,103.50801528128314,1478.4989145411212,0,278.0
MAC-002,38,76.78607543309472,3.6941045312571092,111.70282861982662,1515.0479307403812,0,272.0
MAC-002,39,78.65358607938548,4.257670620662756,107.52398168775551,1504.8882917919245,0,143.0
MAC-002,40,74.99562913988633,4.392244453311557,102.59450387166072,1521.4203451222388,0,232.0
MAC-002,41,80.36336852592203,3.487646070103045,109.63564351227278,1492.42978998467,0,169.0
MAC-002,42,77.2828832876068,3.9514022841720475,106.30942605514079,1500.4205698768058,0,253.0
MAC-002,43,75.32437191178833,3.7619423471385485,116.27945675023513,1443.9694549937476,0,217.0
MAC-002,44,79.73242882335707,4.351228133558873,98.09532451286233,1490.260761301597,0,167.0
MAC-002,45,75.99151362701356,4.7496483555366575,110.40218944318201,1522.6780470590827,0,118.0
MAC-002,46,78.23424239488983,4.47871164175554,104.8458802739827,1526.8326921139992,0,119.0
MAC-002,47,77.6955550946758,3.4830447085239986,113.94181444095281,1499.2325643564852,0,212.0
MAC-002,48,76.19534812641531,3.367848718135732,100.35416974419789,1516.5383865903752,0,239.0
MAC-002,49,77.79522218880982,4.97164515487926,110.8179540209137,1504.7923021716674,0,146.0
MAC-002,50,80.80074302529681,3.5749119986459768,95.61313408849657,1479.8578784182932,0,100.0
MAC-002,51,78.28736360163946,3.7113949307951484,109.0091400505804,1497.1572639429187,0,189.0
MAC-002,52,79.48901739482369,4.573151482162864,104.24858385623924,1510.7524453440103,0,241.0
MAC-002,53,74.48337426174977,3.7607186775104386,98.72727248056299,1502.554075112375,0,163.0
MAC-002,54,78.4649474562549,3.9390038458376155,102.48645016031163,1545.6189168044846,0,137.0
MAC-002,55,75.4569049196141,3.15809275329996,113.16195498797602,1485.56395695799,0,136.0
MAC-002,56,76.10356656782739,4.974121615742275,109.81567669341091,1487.7602486070236,0,225.0
MAC-002,57,78.42796375428736,4.79560130929456,108.34516651404743,1525.3725086719169,0,238.0
MAC-002,58,79.60255430036786,4.287792339857489,105.08577158884523,1499.8765091493124,0,199.0
MAC-002,59,78.52704871359715,4.189892070605868,103.47048653013003,1502.090618259848,0,176.0
MAC-002,60,77.37225671098827,3.880508077877983,98.63208145438387,1551.7690889089783,0,102.0
MAC-002,61,76.52706770534249,3.641935304501003,100.79074114151908,1511.9637145530787,0,260.0
MAC-002,62,77.60094268041559,3.3407619118321095,108.17147994041481,1515.4825225282439,0,233.0
MAC-002,63,77.85919529394572,3.49085269118968,115.84239313709168,1506.4508921802926,0,277.0
MAC-002,64,75.4448099729936,4.529685897382103,100.60818936223023,1554.4871063751864,0,109.0
MAC-002,65,78.15226365795542,4.329323684908395,94.48697530505859,1473.9667218879888,0,104.0
MAC-002,66,80.66066718242168,3.981573199695287,115.09904522286345,1509.3530416743797,0,250.0
MAC-002,67,78.28354042238233,4.679452662291821,109.93774810542031,1495.7243155842623,0,237.0
MAC-002,68,75.80473974190335,2.636857834497971,102.69873476027956,1475.9228376653605,0,271.0
MAC-002,69,83.18835722936902,3.497480194845705,101.49851808116787,1469.224642078015,0,229.0
MAC-002,70,77.46031328585484,3.490398202059612,113.57571025301539,1503.0190627580876,0,112.0
MAC-002,71,77.9752198975875,3.7553292898394197,108.81793771023911,1490.602976257098,0,267.0
MAC-002,72,79.32736012996392,4.6296505772444405,107.18743816079133,1494.6549139132853,0,229.0
MAC-002,73,76.08602960095644,3.6851036737071814,107.70245747915595,1468.9989927314416,0,183.0
MAC-002,74,79.6560334583188,3.926472010994751,104.1411173104995,1486.461271340768,0,164.0
MAC-002,75,77.04019254096151,4.121318687613372,104.24600547881754,1489.6267402242165,0,162.0
MAC-002,76,78.93007492964328,4.076760555626784,98.64118780267286,1511.0791535013277,0,200.0
MAC-002,77,82.99634436862112,4.057476061568471,96.39202708507476,1503.1970474065788,0,172.0
MAC-002,78,74.33131719451288,5.406351502912798,116.06543654421546,1486.33076991388,0,116.0
MAC-002,79,73.50161354491257,3.383480073334326,103.98210941459448,1464.4122647289933,0,108.0
MAC-002,80,77.85490291290779,3.7288763347455927,105.51283659460753,1504.2424431085476,0,242.0
MAC-002,81,76.06171274314595,3.3959586470058913,105.11502393164335,1487.029696972309,0,251.0
MAC-003,0,84.29630430358824,2.0629721937032013,115.44240140677024,1619.178284570391,0,94.0
MAC-003,1,80.81898838854042,3.30495173239308,121.12838848216138,1588.9815656388005,0,92.98924731182795
MAC-003,2,80.84928102811922,2.9891413491782197,122.6303073976886,1604.1852285022194,0,91.97849462365592
MAC-003,3,82.01408670335974,3.0726288434713043,125.75784038305963,1604.8862860573984,0,90.96774193548387
MAC-003,4,79.75926712099452,2.614529380826831,125.19873919658399,1573.4457153113929,0,89.95698924731182
MAC-003,5,81.04361585682084,2.397694620808192,119.6290674148865,1613.2258064088153,0,88.94623655913979
MAC-003,6,80.90123333256165,2.6707737904116486,113.00521153148303,1600.4541809027457,0,87.93548387096774
MAC-003,7,82.02276951625082,3.782374367348007,118.58474999778784,1587.784456561012,0,86.9247311827957
MAC-003,8,81.44333447883697,3.5426651349387157,119.9663124467883,1586.8542209486718,0,85.91397849462365
MAC-003,9,82.37312608829535,2.9004345459968595,118.52977097214062,1583.0279307167632,0,84.90322580645162
MAC-003,10,83.51736252602862,2.347063824074853,121.74593635179785,1563.0160549855455,0,83.89247311827957
MAC-003,11,83.97295824160557,2.1519195107501976,118.60562768087576,1582.4350492111512,0,82.88172043010752
MAC-003,12,84.92667899967137,2.933829321967293,118.94338821993792,1610.3862935242043,0,81.87096774193549
MAC-003,13,79.11236909781702,1.9204929635554484,124.23860703984077,1560.5944080738723,0,80.86021505376344
MAC-003,14,80.17869722183488,3.427265654876868,123.57668729460032,1557.226260371722,0,79.84946236559139
MAC-003,15,79.87332001620133,3.5625075847289653,125.92783855170785,1564.3966561364007,0,78.83870967741936
MAC-003,16,86.33996876308525,2.6444280267875193,115.36835574346107,1550.4143524398955,0,77.82795698924731
MAC-003,17,82.76828869572574,3.3543316239736436,122.10895024497331,1569.1659621933381,0,76.81720430107526
MAC-003,18,80.56914783750265,4.00773569071063,123.22352357846233,1582.3431113203467,0,75.80645161290323
MAC-003,19,83.97044333608576,3.5674214876125943,126.80226480775642,1566.8237063144625,0,74.79569892473118
MAC-003,20,84.78320412051225,4.05681263246362,125.25518319127295,1569.9219506914183,0,73.78494623655914
MAC-003,21,83.53105316964951,4.165486464483843,121.20976476863947,1589.6330246233963,0,72.7741935483871
MAC-003,22,83.8429746143821,2.783231795061784,125.55139728965997,1537.8655232412143,0,71.76344086021506
MAC-003,23,85.81734357109504,3.2254988458313147,122.99910698520235,1511.568082197333,0,70.75268817204301
MAC-003,24,83.44420979206625,2.3930626615297346,117.62965897001784,1562.4395303646618,0,69.74193548387098
MAC-003,25,86.13318870531286,3.8709225950983974,121.0334413079706,1544.149350544468,0,68.73118279569893
MAC-003,26,84.76714926727689,3.1322029589713454,133.70446246862264,1560.523163904353,0,67.72043010752688
MAC-003,27,84.5451919552455,3.7780197124265844,127.54853393569486,1500.0135611498856,0,66.70967741935485
MAC-003,28,84.70553149531044,3.4767761582921217,121.81766878265273,1533.098593086184,0,65.6989247311828
MAC-003,29,89.00802527149749,4.1913812022862285,124.28902281938353,1548.0445949965585,0,64.68817204301075
MAC-003,30,88.42412904841724,4.386468102470809,127.76221855406861,1521.5265442408559,0,63.67741935483871
MAC-003,31,87.23463075991924,4.1740854430870025,132.2591817407766,1545.0410562541385,0,62.66666666666667
MAC-003,32,88.15005552077754,3.7629166339575457,134.6893349049798,1534.161952739879,0,61.655913978494624
MAC-003,33,90.4142377928362,3.7391318200547476,137.10133252880462,1532.0405167408157,0,60.645161290322584
MAC-003,34,85.17364599780359,3.8949743014340727,127.13892590817699,1534.437960425133,0,59.634408602150536
MAC-003,35,87.7349189385503,3.9032587058536468,128.93803842401388,1566.672389094864,0,58.623655913978496
MAC-003,36,90.35710026012752,4.461462032021654,129.56897771233002,1524.099948882524,0,57.61290322580645
MAC-003,37,88.34181582283374,3.785095403947137,128.41122657054248,1486.1999812961387,0,56.60215053763441
MAC-003,38,88.12599208003027,4.673281145759413,127.60132588233256,1548.923738465023,0,55.59139784946237
MAC-003,39,85.08878046626184,3.6706872251648344,131.4586662227995,1536.2583096769974,0,54.58064516129032
MAC-003,40,91.12093313262906,4.226624023196976,136.04896023332634,1512.4185146602722,0,53.56989247311828
MAC-003,41,87.6205891072785,4.951087612736485,134.2363193944072,1479.533181336133,0,52.55913978494624
MAC-003,42,91.13169036405874,5.252494810428576,128.16604043096265,1516.8494355700984,0,51.54838709677419
MAC-003,43,89.37943599461923,4.745977505628507,128.8614771054534,1493.373237968121,0,50.53763440860215
MAC-003,44,88.55303343751767,5.255196621707938,134.6501525838229,1497.2657591106918,0,49.52688172043011
MAC-003,45,90.36030495824406,3.2977522911249193,137.99512924888145,1467.7561106023838,0,48.516129032258064
MAC-003,46,88.30479161158793,4.215380143488588,126.09704230458661,1523.639262351048,0,47.505376344086024
MAC-003,47,88.30703704921721,5.00165852102872,132.65499572496543,1507.835883573472,0,46.494623655913976
MAC-003,48,89.60884919140831,4.240101957430779,138.19008165276728,1486.2922757913154,0,45.483870967741936
MAC-003,49,86.5548075694151,4.720731978403808,141.03169544487332,1511.0441827223433,0,44.473118279569896
MAC-003,50,89.18343305536571,4.813352196089253,132.2388701717851,1533.4470479768222,0,43.46236559139785
MAC-003,51,90.85737418609133,5.256193361205705,139.31761163420143,1494.5602119116675,0,42.45161290322581
MAC-003,52,89.78818494743363,4.996189102429383,134.1273370031421,1486.9123244264724,0,41.44086021505376
MAC-003,53,91.9742942837958,5.1735284592372235,138.4676926224605,1483.9147779800296,0,40.43010752688172
MAC-003,54,90.88907153460084,4.201646663429223,139.70527954606524,1490.3312195256929,0,39.41935483870968
MAC-003,55,92.94058733113476,3.8058108059601343,145.88466363262668,1478.4819978701616,1,38.40860215053763
MAC-003,56,93.37369870233731,4.787177020855915,138.8258085702061,1458.077819595324,0,37.39784946236559
MAC-003,57,90.12256110491747,6.317337150713776,135.12767597724675,1481.3671287479233,0,36.38709677419355
MAC-003,58,93.32300044513339,5.661353907128388,137.15233144295158,1482.1900317591853,0,35.376344086021504
MAC-003,59,96.60246211167924,5.437895053986994,137.72488108697874,1493.7762400555448,1,34.365591397849464
MAC-003,60,94.21944876456547,6.113411094645679,140.23218589972004,1447.7753943063149,0,33.35483870967742
MAC-003,61,95.4880259206985,4.999914734717848,138.8708610519395,1453.4223159860694,1,32.344086021505376
MAC-003,62,92.30565212035714,5.790660125740633,139.28361873916592,1474.818588496694,0,31.333333333333336
MAC-003,63,95.87411730910722,5.906237560707586,136.77519842163153,1483.5342572032876,1,30.32258064516129
MAC-003,64,95.23840170628603,5.118857991743802,141.30213088350425,1476.14830910927,1,29.311827956989248
